WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Korneeva A.,Kudermetova P.,89,108.0,849,708.0,6.0,0.0,3,0,,,1,0,Retired,1.44,2.75,,,1.46,2.8,1.44,2.7,1.53,2.84
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Pliskova Ka.,Oliynykova O.,63,44.0,1006,1171.0,6.0,4.0,6,4,,,2,0,Completed,1.29,3.75,,,1.3,3.75,1.28,3.63,1.3,4.2
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Day K.,Parry D.,127,60.0,591,1011.0,3.0,6.0,6,3,7,5,2,1,Completed,1.73,2.1,,,1.73,2.33,1.65,2.2,1.75,2.3
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Cross K.,Boulter K.,172,69.0,449,987.0,7.0,6.0,7,5,,,2,0,Completed,3.5,1.3,,,3.5,1.4,3.39,1.3,3.85,1.34
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Gibson T.,Cocciaretto E.,72,71.0,958,967.0,6.0,2.0,3,2,,,1,0,Retired,2.3,1.62,,,2.5,1.67,2.27,1.61,2.24,1.8
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Kessler M.,Brace C.,47,254.0,1125,286.0,6.0,3.0,6,3,,,2,0,Completed,1.17,5.0,,,1.17,5.5,1.15,5.22,1.19,6.0
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Sramkova R.,Blinkova A.,141,104.0,549,749.0,6.0,3.0,6,3,,,2,0,Completed,2.2,1.67,,,2.2,1.73,2.16,1.68,2.34,1.74
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Ruse E.G.,Stearns P.,75,58.0,941,1017.0,6.0,0.0,7,5,,,2,0,Completed,2.1,1.73,,,2.1,1.78,2.07,1.73,2.22,1.79
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Zhang S.,Putintseva Y.,57,81.0,1020,904.0,6.0,4.0,6,1,,,2,0,Completed,2.75,1.44,,,2.8,1.5,2.69,1.45,2.92,1.51
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Frech M.,Jeanjean L.,48,117.0,1120,677.0,7.0,5.0,6,3,,,2,0,Completed,1.53,2.5,,,1.56,2.6,1.52,2.48,1.57,2.68
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Bartunkova N.,Andreescu B.,41,174.0,1231,446.0,7.0,5.0,6,4,,,2,0,Completed,1.67,2.2,,,1.67,2.38,1.62,2.26,1.69,2.4
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Tararudee L.,Jones E.,78,139.0,916,557.0,7.0,6.0,6,2,,,2,0,Completed,1.4,3.0,,,1.56,3.0,1.42,2.77,1.57,2.74
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Samsonova L.,Tjen J.,70,37.0,970,1282.0,7.0,6.0,7,5,,,2,0,Completed,1.53,2.5,,,1.55,2.6,1.53,2.46,1.58,2.68
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Ruzic A.,Boisson L.,55,292.0,1062,238.0,4.0,6.0,6,1,6,3,2,1,Completed,1.91,1.91,,,1.95,1.92,1.88,1.88,1.97,2.0
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Linette M.,Zhao C.,65,620.0,1001,74.0,4.0,6.0,6,1,6,4,2,1,Completed,1.07,9.0,,,1.08,11.0,1.06,8.48,1.07,13.0
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Parks A.,Jimenez Kasintseva V.,68,120.0,989,645.0,6.0,4.0,6,4,,,2,0,Completed,1.62,2.3,,,1.65,2.3,1.62,2.25,1.69,2.42
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Joint M.,Starodubtseva Y.,76,62.0,936,1008.0,4.0,6.0,6,1,6,3,2,1,Completed,2.2,1.67,,,2.21,1.67,2.18,1.66,2.36,1.72
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Townsend T.,Valentova T.,105,64.0,748,1003.0,6.0,4.0,7,5,,,2,0,Completed,2.75,1.44,,,2.75,1.5,2.65,1.46,2.72,1.56
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Udvardy P.,Lys E.,74,85.0,953,871.0,2.0,6.0,7,6,2,0,1,1,Retired,2.63,1.5,,,2.88,1.55,2.56,1.49,2.72,1.56
38,Toronto,Canadian Open,2026-08-03,WTA1000,Outdoor,Hard,1st Round,3,Zarazua R.,Korpatsch T.,83,46.0,894,1134.0,6.0,4.0,0,6,6,1,2,1,Completed,1.62,2.3,,,1.64,2.5,1.59,2.32,1.66,2.48
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,1st Round,3,Sonmez Z.,Marino R.,52,339.0,1074,193.0,7.0,5.0,6,4,,,2,0,Completed,1.3,3.5,,,1.32,3.6,1.3,3.44,1.36,3.75
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,1st Round,3,McNally C.,Maria T.,73,79.0,954,913.0,4.0,6.0,7,6,6,1,2,1,Completed,1.62,2.3,,,1.62,2.5,1.56,2.39,1.6,2.62
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,1st Round,3,Stephens S.,Sierra S.,307,86.0,225,867.0,6.0,3.0,6,4,,,2,0,Completed,2,1.8,,,2.1,1.82,1.99,1.79,2.22,1.8
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,1st Round,3,Kasatkina D.,Wang Xin.,61,42.0,1009,1193.0,1.0,6.0,7,6,7,5,2,1,Completed,1.91,1.91,,,1.91,1.96,1.88,1.89,2.04,1.94
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Svitolina E.,Bouzas Maneiro J.,10,59.0,4351,1014.0,6.0,7.0,7,6,6,4,2,1,Completed,1.17,5.0,,,1.17,5.5,1.15,5.14,1.18,6.2
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Swiatek I.,Bejlek S.,8,38.0,4539,1269.0,6.0,0.0,6,3,,,2,0,Completed,1.08,8.0,,,1.11,8.0,1.09,7.09,1.13,8.4
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Alexandrova E.,Osorio M.,19,56.0,2301,1048.0,6.0,3.0,7,6,,,2,0,Completed,2,1.8,,,2.05,1.83,2.0,1.77,2.14,1.86
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Golubic V.,Vekic D.,51,35.0,1088,1326.0,5.0,7.0,6,2,6,3,2,1,Completed,2.2,1.67,,,2.38,1.73,2.16,1.67,2.26,1.79
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Shnaider D.,Sramkova R.,18,141.0,2458,549.0,6.0,2.0,4,6,6,1,2,1,Completed,1.2,4.5,,,1.24,4.5,1.21,4.28,1.23,5.1
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Kostyuk M.,Sebov K.,11,231.0,3925,331.0,7.0,6.0,6,0,,,2,0,Completed,1.05,11.0,,,1.05,15.0,1.04,11.28,1.05,17.5
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Gibson T.,Chwalinska M.,72,21.0,958,1975.0,7.0,5.0,6,1,,,2,0,Completed,1.73,2.1,,,1.73,2.2,1.7,2.11,1.71,2.38
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Potapova A.,Ruse E.G.,27,75.0,1667,941.0,6.0,4.0,6,2,,,2,0,Completed,1.8,2.0,,,1.91,2.0,1.83,1.93,1.97,2.02
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Keys M.,Ruzic A.,22,55.0,1964,1062.0,6.0,1.0,6,2,,,2,0,Completed,1.17,5.0,,,1.2,5.0,1.18,4.73,1.19,5.8
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Zhang S.,Ostapenko J.,57,29.0,1020,1592.0,6.0,0.0,4,0,,,1,0,Retired,3,1.4,,,3.0,1.44,2.86,1.4,2.92,1.52
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Kalinskaya A.,Kessler M.,20,47.0,2007,1125.0,6.0,2.0,6,7,6,4,2,1,Completed,1.57,2.38,,,1.58,2.42,1.56,2.38,1.6,2.64
38,Toronto,Canadian Open,2026-08-04,WTA1000,Outdoor,Hard,2nd Round,3,Rakhimova K.,Siniakova K.,82,36.0,894,1285.0,6.0,7.0,6,0,5,2,1,1,Retired,2.63,1.5,,,2.65,1.53,2.55,1.49,2.72,1.58
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Sabalenka A.,Uchijima M.,1,107.0,8550,713.0,6.0,3.0,6,3,,,2,0,Completed,1.06,10.0,,,1.06,15.0,1.04,11.28,1.06,15.5
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Anisimova A.,Tararudee L.,9,78.0,4353,916.0,,,,,,,,,Walkover,1.36,3.2,,,1.45,3.2,1.4,2.87,1.45,3.15
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Bartunkova N.,Tauson C.,41,30.0,1231,1564.0,6.0,3.0,6,4,,,2,0,Completed,2,1.8,,,2.1,1.91,1.93,1.83,2.04,1.95
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Li A.,Cross K.,31,172.0,1541,449.0,7.0,6.0,6,3,,,2,0,Completed,1.29,3.75,,,1.29,3.75,1.28,3.62,1.3,4.2
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Townsend T.,Bouzkova M.,105,24.0,748,1829.0,7.0,6.0,7,5,,,2,0,Completed,2.1,1.73,,,2.2,1.77,2.1,1.71,2.32,1.74
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Kasatkina D.,2,61.0,8056,1009.0,6.0,3.0,5,7,6,4,2,1,Completed,1.14,5.5,,,1.15,6.5,1.13,5.64,1.17,6.4
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Bencic B.,Stephens S.,14,307.0,2845,225.0,6.0,3.0,6,1,,,2,0,Completed,1.11,6.5,,,1.17,7.0,1.12,6.16,1.14,7.6
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Frech M.,3,48.0,6300,1120.0,3.0,6.0,6,3,6,2,2,1,Completed,1.1,7.0,,,1.12,8.5,1.1,6.93,1.12,8.6
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Jovic I.,Linette M.,16,65.0,2636,1001.0,6.0,3.0,7,5,,,2,0,Completed,1.22,4.33,,,1.25,4.33,1.23,4.08,1.27,4.5
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Korneeva A.,Navarro E.,89,26.0,849,1674.0,6.0,2.0,6,2,,,2,0,Completed,2,1.8,,,2.03,1.91,1.96,1.82,2.0,1.98
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Andreeva M.,Pliskova Ka.,5,63.0,5293,1006.0,6.0,0.0,6,2,,,2,0,Completed,1.2,4.5,,,1.23,4.6,1.2,4.36,1.23,5.2
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Day K.,4,127.0,5649,591.0,6.0,2.0,7,5,,,2,0,Completed,1.07,9.0,,,1.09,9.5,1.07,8.31,1.09,10.5
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Sakkari M.,Sonmez Z.,33,52.0,1355,1074.0,6.0,3.0,6,2,,,2,0,Completed,1.53,2.5,,,1.63,2.6,1.56,2.4,1.64,2.56
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Mertens E.,Bondar A.,23,77.0,1948,936.0,3.0,6.0,6,4,6,4,2,1,Completed,1.33,3.4,,,1.34,3.55,1.33,3.28,1.36,3.75
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Osaka N.,Udvardy P.,13,74.0,3086,953.0,6.0,2.0,6,4,,,2,0,Completed,1.07,9.0,,,1.08,10.0,1.06,8.84,1.07,13.5
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,Samsonova L.,Krejcikova B.,70,25.0,970,1776.0,6.0,1.0,7,5,,,2,0,Completed,2.3,1.62,,,2.38,1.62,2.29,1.59,2.44,1.68
38,Toronto,Canadian Open,2026-08-05,WTA1000,Outdoor,Hard,2nd Round,3,McNally C.,Noskova L.,73,7.0,954,5016.0,7.0,6.0,6,1,,,2,0,Completed,4,1.25,,,4.0,1.29,3.73,1.26,4.3,1.29
38,Toronto,Canadian Open,2026-08-06,WTA1000,Outdoor,Hard,2nd Round,3,Fernandez L.A.,Zarazua R.,34,83.0,1344,894.0,6.0,2.0,6,2,,,2,0,Completed,1.33,3.4,,,1.38,3.75,1.31,3.36,1.36,3.7
38,Toronto,Canadian Open,2026-08-06,WTA1000,Outdoor,Hard,2nd Round,3,Joint M.,Cirstea S.,76,17.0,936,2502.0,6.0,4.0,6,4,,,2,0,Completed,3.4,1.33,,,3.5,1.36,3.24,1.33,3.75,1.35
38,Toronto,Canadian Open,2026-08-06,WTA1000,Outdoor,Hard,2nd Round,3,Eala A.,Parks A.,28,68.0,1666,989.0,6.0,1.0,4,6,6,2,2,1,Completed,1.17,5.0,,,1.22,5.0,1.18,4.68,1.23,5.1
38,Toronto,Canadian Open,2026-08-06,WTA1000,Outdoor,Hard,3rd Round,3,Alexandrova E.,Gibson T.,19,72.0,2301,958.0,5.0,7.0,6,1,6,3,2,1,Completed,1.8,2.0,,,1.85,2.0,1.8,1.96,1.88,2.12
38,Toronto,Canadian Open,2026-08-06,WTA1000,Outdoor,Hard,3rd Round,3,Swiatek I.,Golubic V.,8,51.0,4539,1088.0,6.0,2.0,6,1,,,2,0,Completed,1.07,9.0,,,1.07,10.0,1.06,9.0,1.09,11.0
38,Toronto,Canadian Open,2026-08-06,WTA1000,Outdoor,Hard,3rd Round,3,Shnaider D.,Kalinskaya A.,18,20.0,2458,2007.0,6.0,3.0,6,3,,,2,0,Completed,1.67,2.2,,,1.75,2.2,1.7,2.09,1.78,2.26
38,Toronto,Canadian Open,2026-08-06,WTA1000,Outdoor,Hard,3rd Round,3,Pegula J.,Rakhimova K.,3,82.0,6300,894.0,6.0,4.0,6,0,,,2,0,Completed,1.1,7.0,,,1.1,7.5,1.09,6.84,1.12,9.2
38,Toronto,Canadian Open,2026-08-06,WTA1000,Outdoor,Hard,3rd Round,3,Kostyuk M.,Keys M.,11,22.0,3925,1964.0,6.0,3.0,6,1,,,2,0,Completed,1.73,2.1,,,1.73,2.11,1.71,2.09,1.8,2.22
38,Toronto,Canadian Open,2026-08-06,WTA1000,Outdoor,Hard,3rd Round,3,Anisimova A.,Bartunkova N.,9,41.0,4353,1231.0,3.0,6.0,6,0,6,4,2,1,Completed,1.44,2.75,,,1.5,2.75,1.47,2.63,1.5,2.98
38,Toronto,Canadian Open,2026-08-07,WTA1000,Outdoor,Hard,3rd Round,3,Sabalenka A.,Zhang S.,1,57.0,8550,1020.0,6.0,3.0,6,4,,,2,0,Completed,1.06,10.0,,,1.06,12.0,1.05,9.95,1.06,15.0
38,Toronto,Canadian Open,2026-08-07,WTA1000,Outdoor,Hard,3rd Round,3,Svitolina E.,Potapova A.,10,27.0,4351,1667.0,6.0,1.0,6,1,,,2,0,Completed,1.36,3.2,,,1.4,3.25,1.36,3.06,1.4,3.4
38,Toronto,Canadian Open,2026-08-07,WTA1000,Outdoor,Hard,3rd Round,3,Korneeva A.,Jovic I.,89,16.0,849,2636.0,6.0,3.0,6,4,,,2,0,Completed,2.63,1.5,,,2.75,1.5,2.64,1.46,2.82,1.54
38,Toronto,Canadian Open,2026-08-07,WTA1000,Outdoor,Hard,3rd Round,3,Rybakina E.,Li A.,2,31.0,8056,1541.0,6.0,2.0,7,5,,,2,0,Completed,1.14,5.5,,,1.15,6.0,1.14,5.46,1.19,6.0
38,Toronto,Canadian Open,2026-08-07,WTA1000,Outdoor,Hard,3rd Round,3,Fernandez L.A.,Andreeva M.,34,5.0,1344,5293.0,6.0,1.0,6,4,,,2,0,Completed,4.33,1.22,,,4.35,1.23,4.15,1.21,4.8,1.25
38,Toronto,Canadian Open,2026-08-07,WTA1000,Outdoor,Hard,3rd Round,3,Samsonova L.,Joint M.,70,76.0,970,936.0,7.0,5.0,6,7,6,2,2,1,Completed,1.36,3.2,,,1.36,3.3,1.34,3.16,1.39,3.5
38,Toronto,Canadian Open,2026-08-07,WTA1000,Outdoor,Hard,3rd Round,3,Osaka N.,Mertens E.,13,23.0,3086,1948.0,6.0,1.0,6,2,,,2,0,Completed,1.4,3.0,,,1.4,3.25,1.38,2.97,1.41,3.4
38,Toronto,Canadian Open,2026-08-08,WTA1000,Outdoor,Hard,3rd Round,3,Gauff C.,Sakkari M.,4,33.0,5649,1355.0,6.0,1.0,6,4,,,2,0,Completed,1.25,4.0,,,1.25,4.33,1.23,4.04,1.28,4.4
38,Toronto,Canadian Open,2026-08-08,WTA1000,Outdoor,Hard,3rd Round,3,Bencic B.,Townsend T.,14,105.0,2845,748.0,6.0,7.0,7,6,6,4,2,1,Completed,1.3,3.5,,,1.33,3.5,1.32,3.32,1.38,3.55
38,Toronto,Canadian Open,2026-08-08,WTA1000,Outdoor,Hard,3rd Round,3,Eala A.,McNally C.,28,73.0,1666,954.0,6.0,3.0,5,7,6,4,2,1,Completed,1.4,3.0,,,1.4,3.1,1.38,2.97,1.43,3.25
38,Toronto,Canadian Open,2026-08-08,WTA1000,Outdoor,Hard,4th Round,3,Swiatek I.,Kostyuk M.,8,11.0,4539,3925.0,3.0,6.0,6,1,6,2,2,1,Completed,1.67,2.2,,,1.67,2.25,1.65,2.2,1.73,2.34
38,Toronto,Canadian Open,2026-08-08,WTA1000,Outdoor,Hard,4th Round,3,Shnaider D.,Pegula J.,18,3.0,2458,6300.0,6.0,3.0,6,3,,,2,0,Completed,3.2,1.36,,,3.5,1.38,3.25,1.33,3.8,1.35
38,Toronto,Canadian Open,2026-08-09,WTA1000,Outdoor,Hard,4th Round,3,Alexandrova E.,Sabalenka A.,19,1.0,2301,8550.0,7.0,6.0,4,6,6,4,2,1,Completed,5.5,1.14,,,6.5,1.17,5.3,1.15,6.2,1.18
38,Toronto,Canadian Open,2026-08-09,WTA1000,Outdoor,Hard,4th Round,3,Svitolina E.,Anisimova A.,10,9.0,4351,4353.0,6.0,2.0,6,4,,,2,0,Completed,1.62,2.3,,,2.2,2.3,1.65,2.25,1.67,2.46
38,Toronto,Canadian Open,2026-08-09,WTA1000,Outdoor,Hard,4th Round,3,Rybakina E.,Samsonova L.,2,70.0,8056,970.0,6.0,4.0,4,6,6,4,2,1,Completed,1.3,3.5,,,1.33,3.6,1.29,3.31,1.34,3.9
38,Toronto,Canadian Open,2026-08-09,WTA1000,Outdoor,Hard,4th Round,3,Gauff C.,Korneeva A.,4,89.0,5649,849.0,6.0,3.0,6,1,,,2,0,Completed,1.29,3.75,,,1.29,4.0,1.27,3.54,1.27,4.5
38,Toronto,Canadian Open,2026-08-10,WTA1000,Outdoor,Hard,4th Round,3,Osaka N.,Fernandez L.A.,13,34.0,3086,1344.0,6.0,4.0,6,4,,,2,0,Completed,1.36,3.2,,,1.4,3.25,1.36,3.1,1.41,3.35
38,Toronto,Canadian Open,2026-08-10,WTA1000,Outdoor,Hard,4th Round,3,Bencic B.,Eala A.,14,28.0,2845,1666.0,6.0,4.0,6,0,,,2,0,Completed,1.8,2.0,,,1.81,2.02,1.79,1.98,1.87,2.12
38,Toronto,Canadian Open,2026-08-11,WTA1000,Outdoor,Hard,Quarterfinals,3,Swiatek I.,Shnaider D.,8,18.0,4539,2458.0,6.0,2.0,6,1,,,2,0,Completed,1.33,3.4,,,1.33,3.6,1.3,3.27,1.34,3.85
38,Toronto,Canadian Open,2026-08-11,WTA1000,Outdoor,Hard,Quarterfinals,3,Svitolina E.,Alexandrova E.,10,19.0,4351,2301.0,3.0,6.0,6,0,6,3,2,1,Completed,1.36,3.2,,,1.4,3.25,1.36,2.94,1.4,3.4
38,Toronto,Canadian Open,2026-08-12,WTA1000,Outdoor,Hard,Quarterfinals,3,Gauff C.,Bencic B.,4,14.0,5649,2845.0,,,,,,,,,Walkover,1.53,2.5,,,1.57,2.5,1.54,2.38,1.6,2.64
38,Toronto,Canadian Open,2026-08-12,WTA1000,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Osaka N.,2,13.0,8056,3086.0,4.0,6.0,7,6,6,4,2,1,Completed,1.91,1.91,,,2.25,1.91,1.91,1.86,1.96,2.02
38,Toronto,Canadian Open,2026-08-13,WTA1000,Outdoor,Hard,Semifinals,3,Swiatek I.,Svitolina E.,8,10.0,4539,4351.0,6.0,3.0,1,6,6,3,2,1,Completed,1.44,2.75,,,1.44,2.9,1.42,2.68,1.48,3.0
38,Toronto,Canadian Open,2026-08-13,WTA1000,Outdoor,Hard,Semifinals,3,Rybakina E.,Gauff C.,2,4.0,8056,5649.0,5.0,7.0,6,2,6,2,2,1,Completed,2.2,1.67,,,2.25,2.15,2.19,1.69,2.3,1.75
38,Toronto,Canadian Open,2026-08-13,WTA1000,Outdoor,Hard,The Final,3,Swiatek I.,Rybakina E.,8,2.0,4539,8056.0,6.0,2.0,6,3,,,2,0,Completed,1.73,2.1,,,1.8,2.15,1.74,2.07,1.76,2.28
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Sonmez Z.,Kasatkina D.,50,68.0,1082,1003.0,2.0,6.0,7,6,6,3,2,1,Completed,2.2,1.67,,,2.2,1.68,2.15,1.67,2.26,1.77
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Kalinina A.,Vidmanova D.,51,88.0,1081,842.0,4.0,6.0,6,4,6,2,2,1,Completed,1.8,2.0,,,2.0,2.1,1.81,1.95,1.92,2.04
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Rakhimova K.,Birrell K.,83,69.0,894,999.0,6.0,2.0,6,2,,,2,0,Completed,1.91,1.91,,,2.0,2.0,1.91,1.85,2.08,1.92
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Townsend T.,Osorio M.,94,55.0,813,1048.0,3.0,6.0,6,3,6,3,2,1,Completed,1.57,2.38,,,1.6,2.5,1.56,2.36,1.63,2.56
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Waltert S.,Marcinko P.,87,72.0,846,974.0,5.0,7.0,6,4,6,2,2,1,Completed,2,1.8,,,2.02,1.83,1.99,1.79,2.08,1.9
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Boisson L.,Krueger A.,281,56.0,258,1047.0,6.0,3.0,6,2,,,2,0,Completed,3.4,1.33,,,3.4,1.4,3.11,1.35,3.45,1.39
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Frech M.,Ruzic A.,41,61.0,1185,1032.0,6.0,2.0,7,5,,,2,0,Completed,1.57,2.38,,,1.62,2.4,1.56,2.37,1.59,2.64
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Ruse E.G.,Linette M.,74,62.0,966,1026.0,6.0,0.0,6,3,,,2,0,Completed,1.62,2.3,,,1.62,2.38,1.6,2.27,1.67,2.46
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Parry D.,Dolehide C.,66,246.0,1006,302.0,6.0,4.0,7,6,,,2,0,Completed,2,1.8,,,2.0,1.85,1.95,1.81,2.04,1.93
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Maria T.,Yastremska D.,80,107.0,923,747.0,6.0,1.0,6,2,,,2,0,Completed,1.73,2.1,,,1.76,2.1,1.73,2.06,1.81,2.22
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-13,WTA1000,Outdoor,Hard,1st Round,3,Bucsa C.,Udvardy P.,38,77.0,1224,961.0,6.0,2.0,1,6,7,5,2,1,Completed,1.62,2.3,,,1.73,2.3,1.65,2.16,1.75,2.32
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-14,WTA1000,Outdoor,Hard,1st Round,3,Boulter K.,Volynets K.,71,89.0,987,838.0,7.0,5.0,0,6,6,4,2,1,Completed,2,1.8,,,2.1,1.83,2.02,1.76,2.24,1.8
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-14,WTA1000,Outdoor,Hard,1st Round,3,McNally C.,Kessler M.,70,58.0,990,1040.0,6.0,3.0,6,4,,,2,0,Completed,1.67,2.2,,,1.75,2.2,1.72,2.09,1.81,2.2
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-14,WTA1000,Outdoor,Hard,1st Round,3,Stefanini L.,Cocciaretto E.,142,60.0,557,1035.0,5.0,3.0,,,,,0,0,Retired,2.75,1.44,,,2.75,1.45,2.72,1.43,2.92,1.5
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-14,WTA1000,Outdoor,Hard,1st Round,3,Bejlek S.,Pliskova Ka.,35,57.0,1289,1041.0,6.0,0.0,6,2,,,2,0,Completed,1.8,2.0,,,1.81,2.01,1.77,1.98,1.91,2.06
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-14,WTA1000,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Bondar A.,90,76.0,834,961.0,6.0,3.0,7,6,,,2,0,Completed,1.57,2.38,,,1.6,2.38,1.58,2.33,1.65,2.5
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-14,WTA1000,Outdoor,Hard,1st Round,3,Snigur D.,Starodubtseva Y.,45,78.0,1163,953.0,6.0,4.0,6,3,,,2,0,Completed,1.5,2.63,,,1.5,2.7,1.48,2.59,1.52,2.84
39,Cincinnati,Western & Southern Financial Group Women's Open,2026-08-14,WTA1000,Outdoor,Hard,1st Round,3,Bartunkova N.,Charaeva A.,39,113.0,1203,694.0,4.0,6.0,6,4,6,3,2,1,Completed,1.4,3.0,,,1.44,3.0,1.4,2.85,1.42,3.25
